id,instrument,code,name,position,row,violin_1,violin_2,alto,cello,bass,flute,oboe,clarinet,bassoon,horn,trumpet,trombone,tuba,percussion,harp,piano,column
2018,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2019,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2020,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,G18,18,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,G
2021,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,G18,18,3,3,3,3,3,2,2,2,2,4,4,4,4,3,3,0,G
2022,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,G18,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,G
2023,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,G18,18,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0,G
2024,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,G18,18,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,G
2025,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,G18,18,3,3,3,3,3,3,2,3,2,4,4,4,4,4,4,3,G
2026,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,G18,18,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,G
2027,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,G18,18,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,G
2036,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,G17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2037,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,G17,17,3,3,3,4,4,3,3,3,3,3,3,0,0,3,0,0,G
2038,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,G17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2039,Violon 1,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,G17,17,3,3,3,3,2,3,3,3,3,3,3,0,0,3,0,0,G
2040,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,G17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2041,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,G17,17,3,3,2,2,3,3,3,3,3,3,3,0,0,3,0,0,G
2042,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,G17,17,3,3,2,2,2,3,3,3,3,3,3,0,0,3,0,0,G
2043,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,G17,17,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2044,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,G17,17,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2045,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,G17,17,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2046,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,G17,17,3,3,2,3,2,3,3,3,3,3,3,3,3,3,0,0,G
2047,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,G17,17,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2048,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2049,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,G17,17,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2050,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2051,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2052,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,G17,17,3,3,2,3,2,3,3,3,3,3,4,4,4,3,3,0,G
2053,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,G
2054,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2055,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,G17,17,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,0,G
2056,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,G17,17,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,0,G
2057,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,G17,17,4,3,3,2,2,3,3,3,3,4,4,4,4,4,3,3,G
2058,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,G17,17,4,3,3,2,2,3,3,3,3,4,4,4,4,4,3,3,G
2059,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,G17,17,4,3,3,3,2,3,3,3,3,4,4,4,4,4,3,3,G
2069,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,K21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2070,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,K21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2071,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,K21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2072,Violon 1,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,K21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2073,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,K20,20,3,3,3,4,3,3,3,3,3,3,3,0,0,3,0,0,K
2074,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,K20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2075,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,K20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2076,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2077,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,K20,20,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0,0,K
2078,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2079,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,K20,20,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0,0,K
2080,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2081,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2082,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2083,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2084,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,J
2085,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,J
2086,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,K19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,K
2090,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,K1,1,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,K
2091,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,K19,19,3,3,3,2,3,3,3,0,3,3,3,0,0,3,0,0,K
2092,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,K19,19,3,3,4,3,3,3,3,0,3,3,3,0,0,3,0,0,K
2093,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,K19,19,3,3,3,4,3,3,3,0,3,3,3,0,0,3,0,0,K
2098,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,K20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2099,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,K20,20,3,3,3,3,3,3,3,3,2,3,3,0,0,3,0,0,K
2100,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,K20,20,3,3,3,3,4,3,3,3,3,3,3,0,0,3,0,0,K
2101,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,K20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
2102,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2103,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
2104,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K20,20,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0,0,K
2105,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2106,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2107,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2108,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,J20,20,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,0,J
2109,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,J20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,J
2110,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,J19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,J
2113,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,K20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,K
2114,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,K19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,K
2115,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,K20,20,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,K
2116,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,J18,18,3,4,3,3,2,4,4,0,3,3,3,0,0,3,0,0,J
2117,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,J18,18,3,3,2,2,2,4,4,0,3,3,3,0,0,3,0,0,J
2118,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,J18,18,3,3,3,3,3,3,3,3,3,4,4,0,0,4,0,0,J
2119,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,J18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,J
2132,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,J18,18,3,3,2,3,3,3,3,3,3,2,2,2,2,3,0,0,J
2133,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,J18,18,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,J
2134,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,K21,21,3,3,3,3,3,3,3,3,3,2,2,2,2,3,0,0,K
2135,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,K21,21,3,3,3,3,2,3,3,3,3,4,4,4,4,3,0,0,K
2136,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,K22,22,3,3,2,3,3,2,2,2,2,3,4,4,4,3,3,0,K
2137,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,K22,22,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,0,K
2138,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,F18,18,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,0,F
2139,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,J18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,J
2140,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,J18,18,3,3,3,3,3,3,3,3,3,2,4,4,3,3,3,0,J
